gene_ID,ks_stat,gene_length,mutant_counts,co_counts
Dbn1,0.02993893150938909,707,1296,2093
Pdlim7,0.049796320475587796,189,137,147
Pdlim7,0.05628491523783685,223,144,161
Tmed9,0.07132849872923602,236,560,683
Caml,0.07152219453390801,295,205,250
B230219D22Rik,0.057275322988212085,189,315,327
Txndc15,0.06141206224878032,345,339,369
Macroh2a1,0.04976800198310777,369,274,344
Macroh2a1,0.05090740937237653,370,280,349
Macroh2a1,0.05614804612485999,372,298,361
Macroh2a1,0.05683809457711106,373,304,366
Spock1,0.03187794144474504,365,1265,1227
Spock1,0.0318499029331315,368,1266,1228
Spock1,0.07592150399575681,440,1596,1712
Spock1,0.07588553820012045,442,1597,1713
Spock1,0.07588553820008337,443,1597,1713
Hnrnpa0,0.039127154284747584,306,860,1001
Ubqln1,0.05160018077267997,555,1312,1302
Ubqln1,0.04710493660118209,583,1347,1347
Hnrnpk,0.03445892005304513,465,4159,4927
Hnrnpk,0.031596945165705104,440,3971,4642
Hnrnpk,0.030047026810963218,441,3983,4675
Hnrnpk,0.03605948953729904,464,4147,4894
Hnrnpk,0.03445892005304513,465,4159,4927
Hnrnpk,0.03445892005304513,465,4159,4927
Hnrnpk,0.031596945165705104,440,3971,4642
Hnrnpk,0.030047026810963218,441,3983,4675
Hnrnpk,0.03605948953729904,464,4147,4894
Hnrnpk,0.03501210748688999,911,4056,4791
Hnrnpk,0.03060922672683203,889,3842,4494
Hnrnpk,0.03523598945342682,913,4018,4746
Hnrnpk,0.03816812004366571,459,4118,4837
Hnrnpk,0.03479963200728492,933,4059,4795
Hnrnpk,0.03652662000875134,460,4130,4870
Ntrk2,0.03700984002024876,477,1984,2076
Ntrk2,0.03983340678022623,822,2561,2808
Ntrk2,0.03983340678022623,822,2561,2808
Agtpbp1,0.040105054554456565,954,526,695
Agtpbp1,0.04311198943292585,1219,735,936
Agtpbp1,0.044072868214375754,1175,724,922
Agtpbp1,0.06790161268537662,790,510,647
Agtpbp1,0.06790161268537662,790,510,647
Isca1,0.1195038844577791,130,257,312
Habp4,0.058734823162089334,413,218,286
Ctsl,0.06547368956454341,335,1131,1232
Uqcrb,0.08129646570806504,112,1006,1140
Gm10767,0.14946830898683108,104,178,209
Ptdss1,0.06347440212110536,474,307,308
Ube2ql1,0.0749119428307835,305,583,665
Med10,0.04458900355504647,136,159,166
Ndufs6,0.08932292178513873,117,473,587
Ndufs6,0.08537613565705315,189,477,593
Mrpl36,0.16259236787166165,103,173,155
Clptm1l,0.05054118297578236,540,289,323
Tppp,0.045846744505745635,219,1180,1332
Exoc3,0.0573752762257608,756,524,714
Pdcd6,0.048850862680342666,192,402,373
Pdcd6,0.051986393743423315,190,398,362
Sdha,0.026226415943804232,665,3028,3668
Ccdc127,0.14590381554811005,261,199,172
Ccdc127,0.14590381554811005,261,199,172
Ccdc127,0.1918325271360926,164,154,134
Pcsk1,0.03859580466121143,754,469,549
Glrx,0.16245572223659668,108,215,179
Glrx,0.16245572223659668,108,215,179
Nr2f1,0.06470417278592014,274,187,222
Nr2f1,0.07772382446917345,264,177,213
Nr2f1,0.11029165188411322,421,229,305
Mblac2,0.108782073444051,280,206,224
Cetn3,0.11873400718502858,168,311,341
Mef2c,0.04190639984628888,433,2942,3979
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.03885688886577156,467,3315,4412
Mef2c,0.03724336716768871,475,3404,4552
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.043561154327218576,390,2886,3906
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.04571058451766566,382,2797,3766
Mef2c,0.0397913655098565,435,3221,4307
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.043561154327218576,390,2886,3906
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.03910744915624574,473,3125,4224
Mef2c,0.03724336716768871,475,3404,4552
Mef2c,0.03724336716768871,475,3404,4552
Mef2c,0.03762277845493685,443,3310,4447
Mef2c,0.03910744915624574,473,3125,4224
Ccnh,0.11289756124700723,264,339,416
Ccnh,0.0925969469504132,288,396,492
Ccnh,0.0895784358355084,324,433,529
Edil3,0.05103869457828203,471,1283,1549
Edil3,0.048865565731529725,481,1303,1570
Hapln1,0.099477904251283,357,213,262
Rps23,0.08027939892483049,144,745,747
Ssbp2,0.024603838604479983,340,339,369
Ssbp2,0.025634256908024566,370,352,378
Ssbp2,0.025015454932032333,332,335,365
Ssbp2,0.025725742715423022,362,348,374
Serinc5,0.04364921764281579,462,286,337
Homer1,0.040985686682916134,187,321,310
Homer1,0.03192873578604227,204,309,304
Homer1,0.02382344803522879,355,504,513
Homer1,0.022646185077812103,367,513,521
Homer1,0.026497574049562572,371,504,512
Arsb,0.04529030657215721,535,713,819
Scamp1,0.0439979213557124,287,963,1049
Scamp1,0.05495927541584006,339,1071,1198
Tbca,0.16259825688586926,109,428,492
Col4a3bp,0.12911236091019912,599,324,373
Col4a3bp,0.1248363500203265,625,333,383
Hmgcr,0.03502371770804169,888,1793,2056
Hmgcr,0.03502371770804169,888,1793,2056
Hmgcr,0.034562521509293065,898,1793,2060
Fam169a,0.06619541895441501,666,386,427
Fam169a,0.06619541895441501,666,386,427
Nsa2,0.07040000008382774,261,181,201
Hexb,0.050636256791814216,537,980,1064
Enc1,0.01903497395976267,590,2899,3885
Btf3,0.09393412213246999,205,982,1275
Btf3,0.0940149326112043,163,981,1274
Map1b,0.05654273994687553,2465,9075,15337
Cartpt,0.16843982155928972,117,94,181
Cartpt,0.16534403750078652,130,96,184
Taf9,0.12156764418686727,265,346,392
Ak6,0.1567830728810956,173,105,115
Taf9,0.12156764418686727,265,346,392
Mrps36,0.12257693697513272,101,210,199
Mrps36,0.12056887969732666,103,212,200
Pik3r1,0.055228689887374616,455,517,627
Pik3r1,0.058820280207194264,725,635,795
Sgtb,0.06270527200056109,305,660,673
Sgtb,0.06270527200056109,305,660,673
Trappc13,0.059762658693106374,412,350,410
Trappc13,0.06065968383103898,413,350,411
Trappc13,0.06280407906693108,418,352,410
Trappc13,0.06370110420487096,419,352,411
Trim23,0.08261101533670168,514,678,690
Trim23,0.06239911177432378,575,793,854
Rgs7bp,0.076561439953877,258,374,440
Kif2a,0.0545825831012538,744,825,1064
Kif2a,0.05905671391900813,706,799,1022
Kif2a,0.046339084285165394,717,795,1012
Ndufaf2,0.2253996278645337,169,95,105
Ndufaf2,0.1540298376625104,103,63,90
Rab3c,0.024324533800760384,228,966,1224
Rab3c,0.029829808673072167,226,938,1197
Plk2,0.029951038430655663,683,1816,1600
Mtrex,0.06314558771792222,1041,599,728
Arl15,0.06186350869641519,205,134,149
Ndufs4,0.09035437554619358,176,618,616
Emb,0.07406916706872452,331,198,166
Paip1,0.040596901378263134,368,467,441
Paip1,0.036599197307726095,401,495,463
Hmgcs1,0.0381990095670115,521,3618,3968
Hmgcs1,0.0381990095670115,521,3618,3968
Abhd6,0.07809541141679244,290,314,360
Abhd6,0.08208310660857776,337,401,497
Abhd6,0.08208310660857776,337,401,497
Pdhb,0.045631876647330705,360,1027,1188
Kctd6,0.0780271810719615,238,125,148
Kctd6,0.0780271810719615,238,125,148
Kctd6,0.0780271810719615,238,125,148
Fam107a,0.05157087631436674,145,651,671
Fam107a,0.05157087631436674,145,651,671
Fam107a,0.05157087631436674,145,651,671
Fam107a,0.04980526910923844,173,653,671
Cadps,0.032192484387648435,1326,1803,2293
Cadps,0.03241442292768541,1346,1837,2317
Cadps,0.03247018307372425,1352,1842,2320
Cadps,0.032197421087673664,1356,1844,2328
Cadps,0.03202938224377665,1362,1840,2328
Synpr,0.06591370442231576,286,435,589
Synpr,0.08491551794778246,266,420,554
Thoc7,0.1542160146422103,205,218,167
Thoc7,0.12516941195965708,153,147,95
Thoc7,0.12516941195965708,153,147,95
Thoc7,0.15371096774991272,201,214,163
Psmd6,0.03177401177092565,390,899,970
Top2b,0.05550176927964201,1613,871,969
Nr1d2,0.09861840440562208,577,315,292
Rpl15,0.06701194848535141,205,712,785
Rpl15,0.06701194848535141,205,712,785
Rpl15,0.06701194848535141,205,712,785
Nkiras1,0.057085360759480785,193,814,919
Nkiras1,0.062357643165624144,167,655,728
Nkiras1,0.06144833016091955,163,655,728
Ube2e1,0.10834467043856127,194,352,403
Ube2e2,0.08915999540214925,226,308,286
Ube2e2,0.09680749571908343,202,304,283
Ube2e2,0.09680749571908343,202,304,283
Rtraf,0.08443359635271752,245,378,398
Mrps16,0.08874569858004855,271,163,141
Mrps16,0.1084490239882927,136,160,138
Anxa7,0.049477612189221254,464,533,564
Anxa7,0.049477612189221254,464,533,564
Anxa7,0.045667803681459604,486,568,587
Ppp3cb,0.05790237691908351,516,1643,1732
Ppp3cb,0.055659724156491897,525,1650,1751
Ppp3cb,0.056287026317807604,526,1657,1752
Chchd1,0.11158860467524748,119,184,187
Camk2g,0.09831798060552371,496,1448,1560
Camk2g,0.09950709010899506,519,1463,1567
Camk2g,0.0898112703560287,528,1498,1637
Camk2g,0.09154382714142195,530,1509,1638
Ap3m1,0.06840701958603035,419,273,289
Adk,0.05047935911540302,362,507,461
Adk,0.050437292811780554,346,503,459
Samd8,0.11172298712492643,479,291,357
Samd8,0.09931492118638974,433,285,342
Samd8,0.1039688386294891,416,283,341
Vdac2,0.10605993031460542,296,1494,1671
Rps24,0.09942956681825266,134,584,552
Rps24,0.09813567287056102,131,585,552
Rps24,0.09813567287046054,132,585,552
Rps24,0.09942956681846249,132,584,552
Rps24,0.09942956681835724,133,584,552
Rps24,0.10294476033106847,119,581,543
Tmem254a,0.13150756611947578,130,193,159
Tmem254a,0.10782336430191408,124,231,188
Tmem254b,0.13150756611947578,130,193,159
Tmem254b,0.10782336430191408,124,231,188
Tmem254c,0.13150756611947578,130,193,159
Tmem254c,0.10782336430191408,124,231,188
Tmem254a,0.13150756611947578,130,193,159
Tmem254a,0.10782336430191408,124,231,188
Tmem254b,0.13150756611947578,130,193,159
Tmem254b,0.10782336430191408,124,231,188
Tmem254c,0.13150756611947578,130,193,159
Tmem254c,0.10782336430191408,124,231,188
Tmem254a,0.13150756611947578,130,193,159
Tmem254a,0.10782336430191408,124,231,188
Tmem254b,0.13150756611947578,130,193,159
Tmem254b,0.10782336430191408,124,231,188
Tmem254c,0.13150756611947578,130,193,159
Tmem254c,0.10782336430191408,124,231,188
Arf4,0.1016053891863048,181,653,665
Appl1,0.08428985582409726,708,512,582
Arhgef3,0.053367778507329655,552,457,498
Arhgef3,0.05443734892974805,532,457,497
Arhgef3,0.053166802685580605,525,465,507
Arhgef3,0.05530034186936983,531,457,496
Erc2,0.05376771353333143,1003,515,716
Erc2,0.0535293455689526,978,513,716
Cacna2d3,0.04668502605038949,1092,1104,1186
Tkt,0.04388733748219087,624,1105,1496
Spcs1,0.08069177625252474,162,614,767
Nisch,0.03537977653647173,1594,2807,4026
Nisch,0.04767409860393701,517,1227,1649
Tnnc1,0.14243287031142177,162,102,185
Sh3bp5,0.04130951761853585,459,244,337
Ncoa4,0.06717900456295944,626,607,686
Ncoa4,0.0800012142683657,531,431,497
Ncoa4,0.06717900456295944,626,607,686
Timm23,0.0600700243685911,210,425,373
Ogdhl,0.031241865701231074,1011,859,903
Mapk8,0.10688133486641027,385,552,537
Mapk8,0.10937133556604417,428,558,546
Mapk8,0.10682457052372774,428,588,569
Mapk8,0.10419669135280607,385,582,560
Glud1,0.058946968022924096,559,1898,2390
Ghitm,0.059025639300917976,347,2019,2194
Ghitm,0.059025639300917976,347,2019,2194
Ghitm,0.059025639300917976,347,2019,2194
Tspan14,0.09465711837244964,271,202,211
Tspan14,0.09465711837244964,271,202,211
Prxl2a,0.07613482793878623,219,404,381
Prxl2a,0.07393845020014278,230,424,397
Prxl2a,0.06904548740724736,233,418,387
Prxl2a,0.06982040253378008,226,418,387
Prxl2a,0.06904548740724736,233,418,387
Prxl2a,0.07613482793878623,219,404,381
Prxl2a,0.07393845020014278,230,424,397
Prxl2a,0.07613482793878623,219,404,381
Prxl2a,0.07393845020014278,230,424,397
Psmc6,0.06525534647213271,390,796,749
Fermt2,0.06859668469764713,681,565,717
Fermt2,0.06859668469788943,688,565,717
Fermt2,0.06941034172404503,692,565,718
Ubb-ps,0.04793295175948481,235,17867,19706
Cnih1,0.08978043584492024,145,284,277
Cnih1,0.08603199370236736,161,287,277
Gmfb,0.07621515052554106,143,537,625
Mapk1ip1l,0.13921366260910217,243,133,169
Fbxo34,0.046145436472028956,696,371,459
Fbxo34,0.046145436472028956,696,371,459
Rpph1,0.047903252615153935,109,127,684
Osgep,0.09156104104143664,336,183,214
Apex1,0.13073323352201804,318,269,305
Pip4p1,0.10065041602245345,232,206,199
Pip4p1,0.10006173169355548,239,207,200
Pip4p1,0.09445198269365546,278,243,243
Pip4p1,0.09228838786717675,285,244,244
Pnp,0.1120190201500787,290,173,150
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Ndrg2,0.06469075743743435,361,3279,3606
Ndrg2,0.0643122654435605,375,3290,3617
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Ndrg2,0.06333626660618658,358,3260,3582
Ndrg2,0.0619084707636377,372,3271,3593
Hnrnpc,0.06827873365833548,293,1563,2019
Hnrnpc,0.06827873365833415,294,1563,2019
Hnrnpc,0.06799980252499038,301,1582,2039
Hnrnpc,0.06827873365833548,293,1563,2019
Hnrnpc,0.06827873365833415,294,1563,2019
Hnrnpc,0.06771101104338717,306,1583,2042
Hnrnpc,0.06771101104338628,307,1583,2042
Hnrnpc,0.06799980252499038,301,1582,2039
Hnrnpc,0.06754134844754967,314,1602,2062
Hnrnpc,0.06771101104338717,306,1583,2042
Hnrnpc,0.06771101104338628,307,1583,2042
Hnrnpc,0.06754134844754967,314,1602,2062
Hnrnpc,0.06827873365833415,294,1563,2019
Hnrnpc,0.06771101104338717,306,1583,2042
Hnrnpc,0.06827873365833548,293,1563,2019
Hnrnpc,0.06827873365833415,294,1563,2019
Hnrnpc,0.06799980252499038,301,1582,2039
Hnrnpc,0.06754134844754967,314,1602,2062
Rab2b,0.05193244918807066,217,219,216
Tox4,0.050755489121438235,620,427,519
Dad1,0.10812921875830195,114,436,482
Dad1,0.10812921875830195,114,436,482
Abhd4,0.04990042047145993,319,224,216
Abhd4,0.04696717666554795,343,230,224
Oxa1l,0.08939805097584427,434,286,334
Mrpl52,0.10932272546918964,122,137,112
Prmt5,0.030744959138724617,532,267,350
Psmb5,0.07233842259336776,265,874,1088
Acin1,0.1289917990919387,553,304,510
Acin1,0.12973643831259984,566,308,513
Acin1,0.12358939294649096,582,312,528
Slc7a8,0.08454226313071822,532,447,637
Pabpn1,0.04763134255614765,303,272,327
Slc22a17,0.03415824269713941,402,3300,4166
Slc22a17,0.02859809539210556,521,3964,4994
Cmtm5,0.0807841128572665,157,184,194
Cmtm5,0.07238153372306896,106,125,123
Cpne6,0.0211794919723981,557,728,1260
Cpne6,0.020423314586424768,558,729,1260
Cpne6,0.020423314586424768,558,729,1260
Cpne6,0.020423314586424768,558,729,1260
Psme1,0.10757878706970408,250,214,314
Emc9,0.09403718013763018,207,124,164
Ipo4,0.06170342856014599,1081,556,720
Ipo4,0.06093480025064896,1083,557,720
Mdp1,0.19361961093470506,165,145,170
Dhrs1,0.0727621742379122,314,440,447
Sdr39u1,0.1453870235061618,294,187,193
Pspc1,0.08710590040667954,291,269,369
Pspc1,0.051610223134803124,524,481,641
Zmym2,0.18341667390537297,291,153,149
Gjb6,0.18479114365794913,262,177,183
Gjb6,0.18479114365794913,262,177,183
Eef1akmt1,0.21839440618278683,215,126,144
Sap18,0.11067591152935807,173,668,744
Sap18b,0.11067591152935807,173,668,744
Mrpl57,0.15377802790477313,103,136,166
Nupl1,0.06069586238901731,559,310,345
Nupl1,0.0575409210984294,588,322,359
Nupl1,0.06073918173895265,538,310,345
Mtmr6,0.028142142216643906,618,536,561
Tnfrsf19,0.08434779274023907,417,238,269
Tnfrsf19,0.08434779274023907,417,238,269
Kpna3,0.05705600308080008,522,808,812
Spryd7,0.09110887744914886,164,229,222
Spryd7,0.08433910100086345,197,303,281
Ctsb,0.07847574943245428,340,3488,3566
Fdft1,0.026496959645355922,417,913,875
Fdft1,0.026496959645355922,417,913,875
Mtmr9,0.08942605156842542,546,508,509
Elp3,0.06708490386690452,548,544,663
Elp3,0.09841867144312197,567,567,722
Elp3,0.06305089921572272,995,545,664
Ccdc25,0.10494108170558875,209,271,301
Clu,0.02188017097589781,449,7005,7632
Ptk2b,0.05903647584917093,1010,1946,2292
Ptk2b,0.05356579856887078,968,1891,2198
Ptk2b,0.05977481055929312,1006,1942,2290
Ptk2b,0.05903647584917093,1010,1946,2292
Trim35,0.05764324655488218,517,712,894
Stmn4,0.04379783062410192,190,1724,1960
Stmn4,0.041228560913553536,177,1603,1745
Stmn4,0.04273841025006275,217,1771,2011
Dpysl2,0.04131658530527654,573,6323,7962
Bnip3l,0.11434996100809397,219,517,583
Ppp2r2a,0.11181922427098145,368,552,663
Ppp2r2a,0.08748525667274304,289,495,482
Ppp2r2a,0.11919115783273548,448,736,836
Ppp2r2a,0.08748525667274304,289,495,482
Nefl,0.06603671955817325,544,3087,4009
Nefm,0.14307277408870933,849,2704,3944
Chmp7,0.07077823384705484,452,287,322
Egr3,0.04196862587355352,388,382,280
Egr3,0.0588358298794682,350,340,246
Egr3,0.06003071306780533,334,334,240
Ccar2,0.062165836662152196,923,509,730
Phyhip,0.04702925207444991,331,2915,3528
Lgi3,0.06217019125026868,549,786,840
Dmtn,0.05757467577980174,359,920,1041
Dmtn,0.05757467577980174,359,920,1041
Dmtn,0.0566975728560386,384,930,1051
Dmtn,0.05552287856917687,406,950,1074
Dmtn,0.05757467577980174,359,920,1041
Dmtn,0.05616520175459094,381,940,1064
Dmtn,0.0566975728560386,384,930,1051
Dmtn,0.05552287856917687,406,950,1074
Dmtn,0.05616520175459094,381,940,1064
Dmtn,0.05552287856917687,406,950,1074
Dmtn,0.0566975728560386,384,930,1051
Dmtn,0.05616520175459094,381,940,1064
Dmtn,0.05552287856917687,406,950,1074
Gfra2,0.06071044793790681,332,265,282
Gfra2,0.05118124711425287,360,298,321
Gfra2,0.04921698557637,465,351,401
Itm2b,0.06868181451883895,267,4933,5893
Sucla2,0.04803416154045326,330,893,930
Sucla2,0.0629292174072919,464,1176,1298
Esd,0.03962719312555646,283,500,521
Esd,0.03632062357860355,296,500,521
Tpt1,0.10583774806225549,173,1899,1734
Tsc22d1,0.08466514686118465,996,957,1249
Tsc22d1,0.08197487643992174,1078,980,1285
Tsc22d1,0.11835037238933044,108,704,824
Tsc22d1,0.09229784193349111,144,1071,1355
Serp2,0.14481345274312007,110,84,96
Serp2,0.09887389347314529,305,153,215
Serp2,0.08914192470464533,119,149,206
Dnajc15,0.11327297062864156,150,132,142
Akap11,0.028115339466432965,1896,1630,2163
Akap11,0.027707903417307223,1895,1630,2162
Wbp4,0.05982513312358351,377,211,244
Sugt1,0.029776477696162762,337,659,703
Pcdh8,0.030228254409052302,974,528,875
Pcdh8,0.0301783781482734,1071,543,903
Pcdh9,0.06509952797262436,1039,748,899
Pcdh9,0.03911680296636544,1162,839,1045
Pcdh9,0.0379860487398338,1204,848,1055
Pcdh9,0.037511098797519404,1238,849,1055
Pcdh9,0.03837116601737067,1196,840,1045
Uchl3,0.10426307440259519,231,211,220
Kctd12,0.06163142029229976,328,181,233
Fbxl3,0.09984128590117614,381,216,204
Fbxl3,0.11085056240820446,429,234,229
Fbxl3,0.11085056240820446,429,234,229
Fbxl3,0.09984128590117614,381,216,204
Fbxl3,0.11085056240820446,429,234,229
Ednrb,0.06468342083973189,443,429,506
Ednrb,0.06468342083973189,443,429,506
Ednrb,0.06468342083973189,443,429,506
Ndfip2,0.0404512343138822,339,837,818
Ndfip2,0.0404512343138822,339,837,818
Spry2,0.06589602524463423,316,297,238
Slitrk1,0.04600778938300509,697,616,587
Cldn10,0.17913870449140276,196,134,112
Cldn10,0.15063924430022954,232,151,129
Dnajc3,0.11990150566118757,505,317,342
Mbnl2,0.07101863279982135,362,664,761
Mbnl2,0.06832907980873193,380,694,795
Mbnl2,0.055446104368525984,356,649,769
Mbnl2,0.05411263867611282,368,659,780
Mbnl2,0.052845711462125466,374,679,803
Mbnl2,0.052467653545189286,386,689,814
Mbnl2,0.052845711462125466,374,679,803
Rap2a,0.24685679870350113,184,187,187
Ipo5,0.07581859297911725,1098,1370,1670
Ipo5,0.0801458889341794,1038,1285,1565
Farp1,0.047863488054887215,1049,589,711
Stk24,0.09049191931213874,432,256,280
Tm9sf2,0.028669697149408258,663,1420,1526
Selenop,0.030538604807463843,381,638,768
Selenop,0.030538604807463843,381,638,768
Selenop,0.030538604807463843,381,638,768
Oxct1,0.045292270062430307,521,2595,3291
Ttc33,0.07371058506203054,263,248,372
Ttc33,0.07371058506203054,263,248,372
Ttc33,0.07371058506203054,263,248,372
Slc1a3,0.05656233561025814,544,3194,3843
Lmbrd2,0.06272318439356911,695,519,534
Brix1,0.11900715664467731,354,178,212
Tars,0.05425718797991619,723,362,363
Sub1,0.09302993248071584,128,1379,1569
Zfr,0.04649203249362943,1011,1547,2168
Zfr,0.0447277373595561,1075,1617,2263
Golph3,0.0884075180733836,299,254,312
Cdh10,0.0441437685792232,789,492,521
Cdh10,0.0441437685792232,789,492,521
Hnrnpa1l2-ps2,0.11662320544417337,321,721,1149
Basp1,0.08936699960477412,227,2257,3035
Retreg1,0.20902730084888643,481,287,250
Retreg1,0.20605922839274876,323,173,182
Retreg1,0.21839896402010422,357,195,194
Retreg1,0.21931465419882556,365,194,193
Retreg1,0.21839896402010422,357,195,194
Retreg1,0.2196697591039567,347,194,193
Ank,0.07506058068042709,493,536,611
Ctnnd2,0.03896346216380153,1222,956,1351
Ctnnd2,0.03903989983445555,1247,959,1356
Marchf6,0.024057351308412522,910,2316,2789
Cct5,0.08301938204554815,504,1136,1314
Cct5,0.0769153808407127,542,1212,1401
Sdc2,0.15077028197751086,203,228,233
Tspyl5,0.09457667515476265,407,224,359
Mtdh,0.056879617176399916,547,342,437
Mtdh,0.05512450565983108,580,366,460
Mtdh,0.05375867732236991,610,373,469
Laptm4b,0.06742847295039595,228,456,491
Gm12191,0.07450886744848617,160,304,269
Rpl30,0.07426323312232697,116,300,268
Rpl30,0.07426323312232697,116,300,268
Rida,0.10379148671506322,136,117,135
Ankrd46,0.041888781138808395,229,1113,1321
Ankrd46,0.041888781138808395,229,1113,1321
Ankrd46,0.041888781138808395,229,1113,1321
Pabpc1,0.02597704864298278,637,967,1047
Ywhaz,0.052088123448973817,246,13549,17997
Ywhaz,0.04448817207925915,225,12654,16462
Ywhaz,0.052088123448973817,246,13549,17997
Ywhaz,0.052088123448973817,246,13549,17997
Ywhaz,0.052088123448973817,246,13549,17997
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Ncald,0.09443347672057689,194,1646,1688
Azin1,0.058503625826425085,364,344,308
Azin1,0.04617522122143995,449,423,381
Azin1,0.04617522122143995,449,423,381
Atp6v1c1,0.05828126781345766,383,1619,1745
Lrp12,0.03206747841171842,840,443,509
Lrp12,0.031654471350963664,859,451,525
Oxr1,0.03477448995470306,840,1561,2088
Oxr1,0.03324399526896349,867,1605,2142
Oxr1,0.027264641027925085,1542,1620,2175
Oxr1,0.03324399526896349,867,1605,2142
Oxr1,0.03689828667172129,833,1460,1951
Oxr1,0.03528721853159886,860,1504,2005
Oxr1,0.0344157922509587,752,1435,1926
Oxr1,0.03291832124439134,779,1479,1980
Oxr1,0.07044268047070346,217,443,603
Eif3e,0.06144116679836699,446,482,509
Emc2,0.08493194545380278,298,689,654
Eny2,0.08014570062673876,102,203,234
Sybu,0.034502484846760356,456,341,468
Sybu,0.04893753756185931,529,392,516
Sybu,0.034502484846760356,456,341,468
Sybu,0.04668341691407629,565,392,518
Sybu,0.03785173041386242,543,420,560
Sybu,0.03785173041386242,543,420,560
Sybu,0.0314782292973238,666,555,735
Sybu,0.030110865028512124,665,551,732
Sybu,0.0314782292973238,666,555,735
Sybu,0.0498967042665982,594,460,594
Sybu,0.02883323979879171,794,571,754
Kcnv1,0.06278084988184562,504,617,660
Eif3h,0.060495194555102605,353,839,1016
Rad21,0.06433806007754728,636,653,819
Med30,0.1403432322949139,179,93,117
Mal2,0.07760920767561208,176,531,541
Ccn3,0.018265178664532034,355,1518,2387
Enpp2,0.04009061762837991,863,2409,2721
Enpp2,0.03956444938263466,888,2423,2739
Enpp2,0.039716858614408795,911,2399,2716
Enpp2,0.039907768948410374,915,2409,2721
Mrpl13,0.10153375407779086,179,183,188
Derl1,0.10242804259221094,252,235,222
Tmem65,0.1378950092605783,235,359,396
Ndufb9,0.08032714321574708,137,765,737
Ndufb9,0.0777736447782916,180,983,862
Sqle,0.0546752449263575,573,515,624
Fam49b,0.041202371869782706,325,713,689
Fam49b,0.04017936996442939,325,700,667
Fam49b,0.041202371869782706,325,713,689
Fam49b,0.041202371869782706,325,713,689
Fam49b,0.041202371869782706,325,713,689
Asap1,0.08376267899873757,1113,715,918
Asap1,0.08262238895379015,1125,721,926
Asap1,0.08732134527417146,1088,712,909
Asap1,0.08732134527408131,1091,712,909
Asap1,0.08402921250303774,1148,723,928
Ndrg1,0.0742613088448949,395,284,339
Khdrbs3,0.05722826731000019,347,566,677
Kcnk9,0.09086806912527584,403,234,383
Trappc9,0.06762019144802728,495,251,363
Ptk2,0.0793417319027484,1053,661,735
Ptk2,0.07728675876417401,1069,665,742
Ptk2,0.07809520869587971,1100,663,736
Ndufb4c,0.05834882963358415,130,803,669
Adgrb1,0.034553803743966605,1583,939,1363
Adgrb1,0.025157811346822267,945,643,972
Arc,0.046291225085468846,397,2299,409
Arc,0.046291225085468846,397,2299,409
Them6,0.16441544353560522,208,117,112
Lynx1,0.05834787450124734,117,520,481
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6e,0.0704417489296566,131,774,848
Ly6a,0.12140210774077047,135,146,132
Ly6a,0.12140210774077047,135,146,132
Ly6a,0.12140210774077047,135,146,132
Ly6a,0.12140210774077047,135,146,132
Ly6a,0.12140210774077047,135,146,132
Ly6a,0.12140210774077047,135,146,132
Ly6c1,0.09301586007334728,148,241,195
Ly6c1,0.07424247557113706,132,286,233
Ly6c1,0.07424247557113706,132,286,233
Ly6c2,0.09225624220002143,132,196,168
Ly6c2,0.09225624220002143,132,196,168
Ly6h,0.06273647872002505,140,790,1092
Ly6h,0.06273647872002505,140,790,1092
Ly6h,0.0954710289620243,161,825,1189
Eef1d,0.0832546964835108,258,261,279
Eef1d,0.0832546964835108,258,261,279
Eef1d,0.0789937198842739,277,261,281
Eef1d,0.07223668902126262,282,285,307
Eef1d,0.07223668902126262,282,285,307
Eef1d,0.05477735622753144,661,384,402
Eef1d,0.0832546964835108,258,261,279
